ID_Geo;ID_Yac;Fase;Corte;Nivel;UE;Cuadro;Capa;Muestra.Botanico;Nivel2;Fase2;Shape;Symmetry;Form;Retouch;Direction;Type;Nivel_Integridad
4199;Cocina;B2;4;;1120;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4200;Cocina;B2;4;;1302;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4201;Cocina;B2;4;;1310;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4202;Cocina;B2;4;;1314;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4203;Cocina;B2;4;;1135;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4204;Cocina;B2;4;;1319;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4205;Cocina;B2;4;;1319;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4206;Cocina;B2;4;;1319;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4207;Cocina;B2;4;;1319;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4208;Cocina;B2;4;;1319;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4209;Cocina;B2;4;;1319;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4210;Cocina;B2;4;;1319;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
4211;Cocina;B2;4;;1319;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4212;Cocina;B2;4;;1227;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4213;Cocina;B2;4;;1323;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4214;Cocina;B2;4;;1145;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4215;Cocina;B2;4;;1145;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4216;Cocina;B2;4;;1230;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4217;Cocina;B2;4;;1327;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4218;Cocina;B1;4;;1402;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4219;Cocina;B1;4;;1402;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4220;Cocina;B1;4;;1402;;;;;;Tri;As;RCc;A;D;TriAsRCcAD;
4221;Cocina;B1;4;;1402;;;;;;Tra;As;Cv;A;D;TraAsCvAD;
4222;Cocina;B1;4;;1402;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4223;Cocina;B1;4;;1406;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4224;Cocina;B1;4;;1412;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4225;Cocina;B1;4;;1415;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4226;Cocina;B1;4;;1416;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4227;Cocina;B1;4;;1416;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4228;Cocina;B1;4;;1416;;;;;;Se;As;Cv;A;D;SeAsCvAD;
4229;Cocina;B1;4;;1410;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4230;Cocina;B1;4;;1417;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4231;Cocina;B1;4;;1417;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4232;Cocina;B1;4;;1417;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4233;Cocina;B1;4;;1418;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4234;Cocina;B1;4;;1418;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4235;Cocina;B1;4;;1420;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4236;Cocina;B1;4;;1422;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4237;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4238;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4239;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4240;Pontet;;;e;;;;;;;Tra;S;R;A;D;TraSRAD;
4241;Pontet;;;e;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4242;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4243;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4244;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4245;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4246;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4247;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4248;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4249;Pontet;;;e;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4250;Pontet;;;e;;;;;;;Tri;As;R;A;D;TriAsRAD;
4251;Or;VI;H;;;;6;;;;Tra;As;R;A;Al;TraAsRAAl;
4252;Or;VI;H;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4253;Or;VI;H;;;;7;;;;Tri;S;R;A;Al;TriSRAAl;
4254;Or;VI;H1;;;;7;;;;Se;S;Cv;A;D;SeSCvAD;
4255;Or;VI;H1;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4256;Or;VI;H1;;;;7;;;;Tra;S;RCc;A;D;TraSRCcAD;
4257;Or;VI;H1;;;;7;;;;Tra;S;RCc;A;Al;TraSRCcAAl;
4258;Or;VI;H1;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4259;Or;VI;H1;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4260;Or;VI;H1;;;;7;;;;Tra;As;R;A;Al;TraAsRAAl;
4261;Or;VI;H1;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4262;Or;VI;H1;;;;7;;;;Tra;As;R;A;I;TraAsRAI;
4263;Or;VI;H1;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4264;Or;VI;H1;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4265;Or;VI;H1;;;;7;;;;Se;S;R;S;B;SeSRSB;
4266;Or;V;H1;;;;6;;;;Tra;As;R;A;D;TraAsRAD;
4267;Or;V;H1;;;;6;;;;Tra;S;R;A;D;TraSRAD;
4268;Or;IV;H1;;;;5;;;;Se;S;Cv;A;Al;SeSCvAAl;
4269;Or;IV;H1;;;;5;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4271;Or;IV;H1;;;;5;;;;Tra;As;R;A;Al;TraAsRAAl;
4272;Or;IV;H1;;;;5;;;;Tra;As;R;AS;B;TraAsRASB;
4273;Or;V;H;;;;5;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4274;Or;IV;J4;;;;3;;;;Tra;As;R;A;D;TraAsRAD;
4275;Or;IV;J4;;;;4;;;;Tra;S;R;A;Al;TraSRAAl;
4276;Or;V;J4;;;;6b;;;;Tra;S;R;A;D;TraSRAD;
4277;Or;V;J4;;;;7b;;;;Tra;S;R;A;D;TraSRAD;
4278;Or;V;J4;;;;8a;;;;Tra;S;R;A;D;TraSRAD;
4279;Or;V;J4;;;;8a;;;;Tra;S;R;A;D;TraSRAD;
4280;Or;V;J4;;;;9a;;;;Tri;As;R;A;D;TriAsRAD;
4281;Or;V;J4;;;;10b;;;;Se;S;Cv;A;D;SeSCvAD;
4282;Or;V;J4;;;;10b;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4283;Or;VI;J4;;;;11a;;;;Tra;S;R;A;Al;TraSRAAl;
4284;Or;VI;J4;;;;14;;;;Tra;S;R;A;D;TraSRAD;
4285;Or;VI;J4;;;;14;;;;Tra;As;Cc;A;D;TraAsCcAD;
4286;Or;IV;J5;;;;6;;;;Tra;S;R;A;Al;TraSRAAl;
4287;Or;V;J5;;;;11;;;;Tra;As;R;A;D;TraAsRAD;
4288;Or;V;J5;;;;13;;;;Se;S;Cv;A;D;SeSCvAD;
4289;Or;VI;J5;;;;17;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
4290;Or;VI;J5T;;;;10;;;;Se;As;RCc;A;D;SeAsRCcAD;
4291;Or;IV;K34;;;;14;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4292;Or;IV;K34;;;;16;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
4293;Or;V;K34;;;;17;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4294;Or;V;K34;;;;17;;;;Se;S;RCc;A;D;SeSRCcAD;
4295;Or;V;K34;;;;17;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4296;Or;VI;K34;;;;22;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4297;Or;VI;K34;;;;22;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
4298;Or;IV;K35;;;;16;;;;Tra;As;R;A;D;TraAsRAD;
4299;Or;IV;K35;;;;15;;;;Tra;S;R;A;D;TraSRAD;
4300;Or;V;K35;;;;20;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4301;Or;V;K35;;;;23;;;;Tra;As;R;A;D;TraAsRAD;
4302;Or;VI;K35;;;;25;;;;Tra;S;R;A;D;TraSRAD;
4303;Or;VI;K35;;;;25;;;;Tra;As;R;A;D;TraAsRAD;
4304;Or;VI;K35;;;;28;;;;Tra;As;Cv;A;D;TraAsCvAD;
4305;Or;V;H3;;;;6;;;;Tra;S;R;A;D;TraSRAD;
4306;Or;V;H3;;;;6;;;;Tra;S;R;A;D;TraSRAD;
4307;Or;V;H3;;;;6;;;;Tra;S;RCc;A;D;TraSRCcAD;
4308;Or;V;H3;;;;6;;;;Tra;As;R;A;Al;TraAsRAAl;
4309;Or;V;H3;;;;6;;;;Tra;As;R;A;D;TraAsRAD;
4310;Or;V;H3;;;;6;;;;Tra;As;R;A;D;TraAsRAD;
4311;Or;V;H3;;;;6;;;;Tra;As;R;A;D;TraAsRAD;
4312;Or;V;H3;;;;6;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4313;Or;V;H3;;;;6;;;;Tri;As;R;A;D;TriAsRAD;
4314;Or;V;H3;;;;6;;;;Se;S;Cv;A;D;SeSCvAD;
4315;Or;VI;H3;;;;7;;;;Se;S;Cv;A;D;SeSCvAD;
4316;Or;VI;H3;;;;7;;;;Tri;S;R;A;D;TriSRAD;
4317;Or;VI;H3;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4318;Or;VI;H3;;;;7;;;;Tra;As;R;A;I;TraAsRAI;
4319;Or;VI;H3;;;;7;;;;Tra;S;R;A;Al;TraSRAAl;
4320;Or;VI;H3;;;;7;;;;Tra;As;R;A;Al;TraAsRAAl;
4321;Or;VI;H3;;;;7;;;;Tra;S;R;A;D;TraSRAD;
4322;Or;VI;H3;;;;7;;;;Tra;S;R;A;Al;TraSRAAl;
4323;Or;VI;H3;;;;7;;;;Tra;As;R;A;Al;TraAsRAAl;
4324;Or;VI;H3;;;;7;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
4325;Or;VI;H3;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4326;Or;VI;H3;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4327;Or;VI;H3;;;;7;;;;Tra;As;R;A;D;TraAsRAD;
4328;Or;VI;H3;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4329;Or;VI;H3;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4330;Or;VI;H3;;;;7;;;;Tra;S;R;A;Al;TraSRAAl;
4331;Or;VI;H3;;;;7;;;;Tra;S;RCc;A;D;TraSRCcAD;
4332;Or;VI;H3;;;;7;;;;Tra;S;R;A;D;TraSRAD;
4333;Or;VI;H3;;;;7;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3080;Nerja;;;NM10;NM10;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3081;Nerja;;;NV2;NV2;;;;;;Tra;S;R;A;Al;TraSRAAl;
3142;Chaves;Ib;;;;;;;;;Tra;As;RCc;S;B;TraAsRCcSB;
3145;Chaves;Ib;;;;;;;;;Tri;S;R;S;B;TriSRSB;
3146;Chaves;Ib;;;;;;;;;Se;As;Cv;S;B;SeAsCvSB;
3147;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3148;Chaves;Ib;;;;;;;;;Tri;S;R;AS;B;TriSRASB;
3149;Chaves;Ib;;;;;;;;;Tri;S;RCv;A;Al;TriSRCvAAl;
3150;Chaves;Ib;;;;;;;;;Tri;S;Cc;S;Db;TriSCcSDb;
3151;Chaves;Ib;;;;;;;;;Tri;S;R;S;Db;TriSRSDb;
3152;Chaves;Ib;;;;;;;;;Tri;As;RCv;S;Db;TriAsRCvSDb;
3153;Chaves;Ib;;;;;;;;;Tri;As;RCv;AS;B;TriAsRCvASB;
3154;Chaves;Ib;;;;;;;;;Tri;As;RCv;AS;Al;TriAsRCvASAl;
3155;Chaves;Ib;;;;;;;;;Tri;S;CcCv;AS;Db;TriSCcCvASDb;
3156;Chaves;Ib;;;;;;;;;Tri;As;RCv;A;Al;TriAsRCvAAl;
3157;Chaves;Ib;;;;;;;;;Tri;As;RCc;A;B;TriAsRCcAB;
3159;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3160;Chaves;Ib;;;;;;;;;Se;S;Cv;S;B;SeSCvSB;
3161;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3162;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3163;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3164;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3165;Chaves;Ib;;;;;;;;;Se;S;Cv;S;B;SeSCvSB;
3166;Chaves;Ib;;;;;;;;;Se;S;Cv;S;Db;SeSCvSDb;
3167;Chaves;Ib;;;;;;;;;Se;S;Cv;S;B;SeSCvSB;
3168;Chaves;Ib;;;;;;;;;Tra;S;R;A;D;TraSRAD;
3169;Chaves;Ib;;;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3170;Chaves;Ib;;;;;;;;;Tra;As;R;AS;B;TraAsRASB;
3171;Chaves;Ib;;;;;;;;;Tra;S;R;AS;Al;TraSRASAl;
3172;Chaves;Ib;;;;;;;;;Tra;S;RCv;AS;I;TraSRCvASI;
3173;Chaves;Ib;;;;;;;;;Tra;S;R;AS;B;TraSRASB;
3174;Chaves;Ib;;;;;;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
3176;Chaves;Ib;;;;;;;;;Tra;S;RCc;AS;B;TraSRCcASB;
3177;Chaves;Ib;;;;;;;;;Tra;As;R;AS;B;TraAsRASB;
3178;Chaves;Ib;;;;;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
3179;Chaves;Ib;;;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3180;Chaves;Ib;;;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3181;Chaves;Ib;;;;;;;;;Tra;S;R;A;D;TraSRAD;
3182;Chaves;Ib;;;;;;;;;Tra;As;RCv;AS;B;TraAsRCvASB;
3183;Chaves;Ib;;;;;;;;;Se;S;Cv;AS;Db;SeSCvASDb;
3184;Guixeres;A;;;;;;;;;Tra;S;RCc;A;B;TraSRCcAB;
3185;Guixeres;A;;;;;;;;;Tra;S;RCc;S;B;TraSRCcSB;
3186;Guixeres;A;;;;;;;;;Tra;S;R;A;Al;TraSRAAl;
3187;Guixeres;A;;;;;;;;;Tri;S;RCc;S;B;TriSRCcSB;
3193;Guixeres;A;;;;;;;;;Tra;S;R;A;D;TraSRAD;
3194;Toro;IV;;;;;;;;;Se;S;Cv;A;D;SeSCvAD;
3195;Toro;IV;;;;;;;;;Se;S;Cv;A;D;SeSCvAD;
3196;Toro;IV;;;;;;;;;Se;S;Cv;A;D;SeSCvAD;
3197;Toro;IV;;;;;;;;;Se;S;Cv;A;D;SeSCvAD;
3198;Sadurní;;;IIIC;;;18;;;;Tra;As;Cc;A;D;TraAsCcAD;
3205;Nerja;;;NM10;NM10;E6;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3206;Nerja;;;NM10;NM10;F5;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
3207;Nerja;;;NM10;NM10;F6;;;;;Tra;S;CcCv;A;D;TraSCcCvAD;
3208;Nerja;;;NM10;NM10;F6;;;;;Tra;S;RCc;A;D;TraSRCcAD;
3203;Castillejos;;;I;;;;;;01-jun;Tra;S;RCc;A;D;TraSRCcAD;
3204;Castillejos;;;I;;;;;;01-jun;Tra;S;RCc;A;D;TraSRCcAD;
5000;Draga;ABC;SectorA;;P20;;;;;;Tra;S;RCv;A;D;TraSRCvAD;
5001;Draga;ABC;SectorA;;E22;;;;IIIB;;Tra;As;RCc;AS;B;TraAsRCcASB;
4340;Collao;;;I;;;1;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4341;Collao;;;I;;;1;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4342;Collao;;;I;;;1;;;;Tra;As;Cc;A;D;TraAsCcAD;
2354;Costamar;NII;157;;15702;;;;;;Se;S;Cv;S;B;SeSCvSB;
2355;Costamar;NII;219;;21902;;;;;;Tra;As;RCv;A;D;TraAsRCvAD;
2356;Costamar;NII;233;;23303;;;;;;Se;S;Cv;S;B;SeSCvSB;
2357;Costamar;NII;241;;24102;;;;;;Se;As;Cv;S;B;SeAsCvSB;
2359;Costamar;NII;241;;24102;;;;;;Sq;As;R;A;D;SqAsRAD;
2360;Costamar;NII;142;;24102?;;;;;;Se;As;Cv;S;B;SeAsCvSB;
2361;Costamar;NII;158-411;;15802;;;;;;Se;S;Cv;S;B;SeSCvSB;
2362;Costamar;NII;158-411;;15802;;;;;;Tri;S;Cv;S;B;TriSCvSB;
2363;Costamar;NII;243-496;;24302;;;;;;Tra;As;R;A;D;TraAsRAD;
2365;Costamar;NII;329-582;;32902;;;;;;Se;S;R;S;B;SeSRSB;
2366;Costamar;NII;329-582;;32902;;;;;;Se;S;R;S;B;SeSRSB;
2367;Costamar;NII;329-582;;32902;;;;;;Tra;S;R;S;B;TraSRSB;
2632;Cendres;;;VIII;H15;D13;9;;;;Tri;As;RCv;A;D;TriAsRCvAD;
2629;Cendres;;;IX;H15a;D14;12c;;;;Tra;As;RCc;A;Al;TraAsRCcAAl;
2631;Cendres;;;X;H17;A13;36-38;;;;Tra;As;RCv;A;Al;TraAsRCvAAl;
2823;Cendres;;;IX;EVId;B13;19;;;;Tra;S;R;S;B;TraSRSB;
2824;Cendres;;;XI;EVII;C14;27;;;;Tra;As;R;AS;B;TraAsRASB;
3209;Cendres;;;XI;VII-VIII;E16-17;19a;;;;Tra;S;R;AS;D;TraSRASD;
3067;Sant_Pau;;;Silo1;;H12;;;;;Tra;S;R;A;Al;TraSRAAl;
2630;Cendres;;;VIIa;H14;C14;8;;;;Se;S;Cv;A;D;SeSCvAD;
2825;Cendres;;;XI;VII;D18;13;;;;Tra;As;R;A;Al;TraAsRAAl;
4339;Collao;;;I;;;1;;;;Tra;As;R;A;D;TraAsRAD;
235;Barranquet;;;79;79;;;;;Impressa;Tra;As;R;A;D;TraAsRAD;
236;Barranquet;;;79;79;;;;;Impressa;Tra;S;Cc;S;B;TraSCcSB;
2323;Mas_dIs;VIb;Cabaña2;;;;;;;;Tra;S;Cc;A;I;TraSCcAI;
2325;Mas_dIs;VIb;Cabaña2;;;;;;;;Se;S;Cv;A;D;SeSCvAD;
2699;Benàmer;II;;;;;;;;;Tra;S;Cc;S;B;TraSCcSB;
2700;Benàmer;II;;;;;;;;;Tra;As;RCc;S;B;TraAsRCcSB;
2701;Benàmer;II;;;;;;;;;Tra;As;R;AS;Al;TraAsRASAl;
3283;Trocs;I;;53;53;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3284;Trocs;I;;53;53;;;;;;Tra;As;R;A;Al;TraAsRAAl;
3419;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3421;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3426;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
3427;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3428;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
3429;Ángel2;;Ángel 2;2a2;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4366;Corona;;;LM;;;;;;;Tra;As;Cc;A;Al;TraAsCcAAl;
4367;Corona;;;LM;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4368;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4369;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4370;Corona;;;LM;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4371;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4372;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4373;Corona;;;LM;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4374;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
4375;Corona;;;LM;;;;;;;Tra;As;Cc;A;D;TraAsCcAD;
4376;Corona;;;LM;;;;;;;Tri;As;Cc;A;D;TriAsCcAD;
4365;Corona;;;LM;;;;;;;Tra;As;RCc;A;D;TraAsRCcAD;
